@relation people_2D-weka.filters.unsupervised.instance.RemovePercentage-P20.0

@attribute n_points numeric
@attribute std numeric
@attribute mean_deviation numeric
@attribute width numeric
@attribute linearity numeric
@attribute circularity numeric
@attribute radius numeric
@attribute boundary_length numeric
@attribute boundary_regularity numeric
@attribute mean_curvaure numeric
@attribute angular_difference numeric
@attribute person {-1,1}

@data
5,0.15625,0.018206,0.04437,0.067656,0.000007,0.02388,0.082248,0.0154,109.96,0.60745,-1
28,0.32218,0.10013,0.38594,0.077327,0.006636,0.38234,0.40836,0.004971,806.55,0.025045,-1
40,0.4232,0.17377,0.64051,1.2581,0.013809,0.46155,0.72753,0.005652,741.49,-0.005979,-1
56,0.31163,0.094333,0.38169,1.6582,0.00423,0.21193,0.51222,0.00548,2103.9,0.033905,-1
8,0.18943,0.030545,0.12804,0.064727,0.00006,0.095069,0.1438,0.020546,229.04,-0.21087,-1
68,0.48921,0.23575,0.93194,0.3524,0.001676,4.1112,0.94889,0.001001,862.32,-0.006533,-1
35,0.42944,0.17907,0.62987,1.9194,0.11509,0.25811,0.99657,0.024097,428.45,-0.020193,-1
3,0.1271,0.010758,0.032275,0.000066,0,2.63,0.032275,0,0.38023,-0.003068,-1
4,0.17245,0.022786,0.053695,0.043234,0.000189,0.02345,0.08287,0.008336,84.419,-0.36902,-1
25,0.43065,0.17697,0.46852,1.3051,0.089068,0.1929,0.7988,0.021638,365.15,0.003483,-1
14,0.2371,0.052318,0.19126,0.14994,0.006994,0.072094,0.23816,0.009787,258.16,0.13175,-1
3,0.10465,0.007294,0.021881,0.000045,0,1.783,0.021881,0,0.56085,-0.003068,-1
27,0.32175,0.099334,0.36943,0.63887,0.061197,0.11565,0.58752,0.025759,601.13,-0.022143,-1
7,0.26388,0.056118,0.17087,0.074016,0.000746,0.093956,0.1924,0.03166,86.298,0.23558,-1
44,0.3887,0.1474,0.58503,0.16021,0.003142,1.3967,0.60938,0.004143,1038.9,0.015854,-1
43,0.43727,0.18838,0.68768,1.1611,0.025374,0.50186,0.8015,0.007838,822.11,-0.037234,-1
59,0.33962,0.11009,0.48019,2.8106,0.00203,0.23009,0.68012,0.012939,1935.7,0.030059,-1
6,0.19174,0.029983,0.093848,0.020464,0.000311,0.05782,0.10627,0.014282,167.3,-0.17903,-1
69,0.49588,0.24224,0.95584,0.32007,0.92518,0.31307,1.0133,0.003234,1047.3,-0.020901,-1
5,0.19371,0.024806,0.091601,0.037364,0.000001,0.045956,0.11197,0.037048,43.624,0.38544,-1
13,0.24324,0.05444,0.20253,0.11221,0.000176,0.23652,0.21378,0.004612,175.3,-0.055768,-1
4,0.031662,0.000531,0.002004,0.0001,0,0.001002,0.002099,0.001127,1124,-0.52053,-1
73,0.63063,0.39251,1.3093,11.476,0.25922,0.72105,1.7855,0.010342,997.7,-0.015449,-1
5,0.24357,0.04598,0.10895,0.058267,0.000076,0.051076,0.13746,0.036112,42.657,-0.004602,-1
3,0.090281,0.005428,0.016285,0.000033,0,1.327,0.016285,0,0.75358,-0.003068,-1
23,0.33131,0.10597,0.35699,0.82408,0.012761,0.14748,0.48887,0.012591,366.03,-0.005857,-1
22,0.3062,0.089142,0.34345,0.41737,0.003723,0.21655,0.40274,0.014991,333.56,0.012415,-1
28,0.3274,0.10275,0.38365,0.56186,0.077791,0.11808,0.54425,0.016061,455.21,0.020839,-1
3,0.025875,0.000362,0.000086,0.000109,0,0.000501,0.002002,0,1996.1,-1.5279,-1
45,0.39264,0.15063,0.68758,0.31779,0.072196,0.38217,0.73019,0.015739,1225.4,0.027508,-1
40,0.42281,0.17661,0.62263,1.2347,0.05531,0.33464,0.7608,0.012934,711.09,-0.010782,-1
56,0.30921,0.092229,0.37251,1.4324,0.001932,0.21489,0.48997,0.00558,2129.3,0.042834,-1
4,0.16056,0.017274,0.052111,0.017525,0.000002,0.026456,0.06332,0.020669,41.571,0.45002,-1
70,0.49518,0.24168,0.96384,0.30416,0.53497,0.3948,1.008,0.002654,1077.7,-0.001197,-1
15,0.31083,0.089876,0.32306,0.097893,0.001218,0.36544,0.33615,0.004108,150.47,-0.051062,-1
3,0.12656,0.010668,0.032004,0.000065,0,2.608,0.032004,0,0.38344,-0.003068,-1
17,0.30382,0.08631,0.31653,0.13347,0.041821,0.099523,0.35192,0.008948,314.1,-0.061132,-1
16,0.30846,0.087865,0.23748,0.63482,0.008209,0.10544,0.45746,0.0221,330.72,-0.03525,-1
18,0.27151,0.069623,0.25675,0.091714,0.024445,0.08109,0.27252,0.003273,309.57,0.055358,-1
29,0.32824,0.10442,0.39448,0.431,0.060002,0.1367,0.53029,0.016244,632.21,0.001377,-1
4,0.12455,0.011466,0.033291,0.014342,0.000004,0.019665,0.038092,0.005222,68.2,0.33736,-1
40,0.3652,0.12982,0.52182,0.15698,0.033452,0.35645,0.55419,0.005876,1098.1,0.018637,-1
42,0.43583,0.18649,0.65339,1.5396,0.11844,0.28778,0.91449,0.024444,520.73,-0.005986,-1
56,0.30866,0.091787,0.37182,1.5244,0.001649,0.21176,0.50152,0.005802,2902.6,0.043506,-1
7,0.19084,0.030538,0.14297,0.047174,0.000551,0.096198,0.15686,0.022331,149.94,-0.038316,-1
48,0.40572,0.16118,0.63731,0.10403,0.000619,3.338,0.64366,0.00095,513.76,0.006349,-1
97,0.62978,0.38901,1.5438,1.0909,4.5555,0.48522,1.8506,0.015886,2575.7,-0.012001,-1
3,0.088425,0.005207,0.015622,0.000032,0,1.273,0.015622,0,0.78555,-0.003068,-1
43,0.41707,0.16976,0.65825,0.13732,0.013003,0.95854,0.683,0.002022,821.9,-0.00599,-1
11,0.20418,0.03778,0.13704,0.01838,0.000089,0.23966,0.13894,0.000679,115.54,0.009005,-1
19,0.28088,0.074712,0.28322,0.04629,0.000689,0.49124,0.28911,0.000993,224.65,-0.038146,-1
3,0.098106,0.00641,0.01923,0.000039,0,1.567,0.01923,0,0.63816,-0.003068,-1
38,0.3645,0.12925,0.51563,0.13181,0.004896,0.85708,0.54341,0.005383,1097.1,0.024691,-1
43,0.42957,0.17963,0.65872,1.3205,0.014474,0.48136,0.74612,0.005424,788.93,-0.00599,-1
21,0.25566,0.061962,0.19272,0.29806,0.013445,0.071452,0.31318,0.017091,772.6,0.082377,-1
8,0.28803,0.072515,0.18701,0.046368,0.002027,0.092867,0.2076,0.032037,199.46,-0.14815,-1
14,0.22108,0.045369,0.16819,0.024153,0.000218,0.27432,0.17127,0.000605,190.88,-0.034355,-1
3,0.09732,0.006308,0.018923,0.000039,0,1.542,0.018923,0,0.64851,-0.003068,-1
5,0.14029,0.015634,0.051849,0.006799,0.000015,0.06482,0.05301,0.000671,90.095,-0.11531,-1
5,0.1573,0.018857,0.035146,0.054013,0.000023,0.021746,0.086655,0.013721,144.61,0.64635,-1
76,0.50751,0.25409,1.0089,0.28021,0.64415,0.41187,1.0361,0.001494,1233,0.000551,-1
22,0.25327,0.061217,0.21859,0.081329,0.001593,0.20456,0.23325,0.002603,630.35,-0.000779,-1
6,0.20404,0.034742,0.10348,0.048159,0.001106,0.039218,0.11385,0.007629,67.55,0.026088,-1
22,0.34984,0.11496,0.38027,1.1182,0.005174,0.17096,0.51246,0.010526,327.36,-0.0181,-1
3,0.12539,0.010472,0.031415,0.000064,0,2.56,0.031415,0,0.39063,-0.003068,-1
23,0.33705,0.10863,0.39999,0.15311,0.079647,0.12993,0.46173,0.007069,350.15,-0.061092,-1
43,0.445,0.1883,0.64411,3.1714,0.02897,0.3131,1.0445,0.017311,521.21,-0.00599,-1
10,0.23313,0.048278,0.12652,0.28899,0.000658,0.055899,0.22131,0.014786,147.12,0.12461,-1
3,0.099134,0.006545,0.019635,0.00004,0,1.6,0.019635,0,0.625,-0.003068,-1
49,0.39277,0.15069,0.62622,0.44722,0.004572,1.0219,0.66001,0.005305,1483.5,0.019663,-1
46,0.438,0.18817,0.68466,1.4954,0.016862,0.50268,0.7747,0.006295,827.82,-0.018849,-1
23,0.2631,0.066213,0.18776,0.36627,0.016064,0.077659,0.34177,0.023099,1110.8,0.021547,-1
3,0.091665,0.005596,0.016788,0.000034,0,1.368,0.016788,0,0.73099,-0.003068,-1
21,0.26322,0.066057,0.24897,0.11219,0.000936,0.29871,0.2629,0.001111,543.71,-0.013879,-1
9,0.19775,0.034386,0.1338,0.090557,0.000168,0.084092,0.15515,0.019472,129.33,0.17407,-1
47,0.38826,0.14729,0.57423,1.2941,0.000354,1.4385,0.58327,0.000336,469.34,-0.007644,-1
12,0.221,0.044167,0.15652,0.16212,0.00011,0.11457,0.17225,0.004217,194.87,0.087743,-1
68,0.47676,0.2234,0.87885,0.58164,0.008693,1.9631,0.9598,0.006122,2296.8,-0.000058,-1
20,0.36649,0.1264,0.49956,0.16873,0.001635,0.76554,0.53885,0.020814,396.01,0.068929,-1
10,0.21983,0.043057,0.14447,0.087311,0.000588,0.08645,0.1821,0.005691,270.46,-0.11536,-1
43,0.41683,0.16942,0.65321,0.30031,0.003519,1.3476,0.68158,0.003049,714.28,0.004259,-1
11,0.20209,0.03703,0.13536,0.010212,0.003871,0.045536,0.13602,0.000201,75.076,-0.005522,-1
3,0.097194,0.006291,0.018874,0.000039,0,1.538,0.018874,0,0.6502,-0.003068,-1
63,0.41849,0.17192,0.71186,0.59794,0.004336,1.2556,0.75274,0.004342,1938.3,0.012379,-1
47,0.4372,0.18663,0.68902,1.6638,0.015205,0.50275,0.76838,0.003549,847.81,-0.021688,-1
23,0.26176,0.068683,0.164,0.34735,0.007031,0.074201,0.30792,0.015794,791.71,0.062209,-1
15,0.225,0.047181,0.17577,0.09038,0.000948,0.15316,0.18215,0.001461,186.89,-0.063846,-1
8,0.17294,0.024507,0.10262,0.070342,0.000021,0.062868,0.118,0.017878,269.7,0.1981,-1
48,0.39541,0.1529,0.5969,1.3827,0.011442,0.742,0.62174,0.0014,898.33,0.008073,-1
88,0.58982,0.34135,1.4063,1.9412,0.61389,0.85895,1.6898,0.018254,2279.6,0.00612,-1
11,0.22056,0.044073,0.165,0.046942,0.003956,0.060265,0.17632,0.003655,151.13,-0.019619,-1
41,0.39938,0.15552,0.60167,0.17161,0.006017,1.0914,0.62114,0.001896,643.3,0.004361,-1
9,0.18739,0.031231,0.11035,0.016377,0.001705,0.04057,0.11376,0.000756,167.25,-0.005369,-1
12,0.25457,0.05818,0.21487,0.14892,0.000286,0.15213,0.24067,0.008757,162.6,-0.092337,-1
75,0.4484,0.19538,0.80981,0.85827,0.27853,0.36674,0.90154,0.00594,2722.6,0.007241,-1
47,0.43439,0.18346,0.67969,1.8787,0.029769,0.47549,0.76639,0.005777,985.9,-0.006003,-1
29,0.30491,0.087755,0.27511,0.38483,0.053692,0.1285,0.48942,0.023442,1246.5,0.041738,-1
23,0.27257,0.071005,0.26703,0.21394,0.009496,0.13168,0.29736,0.003553,480.96,0.009117,-1
5,0.17303,0.02207,0.075234,0.026424,0.000029,0.045026,0.086245,0.021796,91.014,0.3502,-1
53,0.4114,0.16582,0.64901,0.41511,0.00213,1.6071,0.67568,0.001163,1078.6,0.012702,-1
11,0.20314,0.037356,0.13232,0.044851,0.000316,0.11693,0.13803,0.001166,198.14,0.039014,-1
67,0.47996,0.22581,0.8751,1.1339,0.03223,1.1859,0.93516,0.005548,2105.7,0.009576,-1
16,0.33801,0.10696,0.38286,1.5883,0.003284,0.38941,0.42137,0.016053,326.83,0.054314,-1
10,0.22137,0.044115,0.14933,0.065064,0.001933,0.068349,0.16832,0.006999,136.72,0.092629,-1
41,0.39796,0.15441,0.59627,0.2171,0.012468,0.76502,0.62171,0.001649,663.62,0.00971,-1
10,0.19631,0.034858,0.12253,0.039407,0.001599,0.053074,0.13282,0.002171,186.72,0.09979,-1
15,0.012141,0.000137,0.000515,0.000024,0,0.006,0.000515,0,2166.7,-0.005698,-1
27,0.35666,0.12229,0.47058,0.10386,0.000524,1.4222,0.47669,0.000692,176.18,-0.003786,-1
81,0.45088,0.19802,0.83094,0.90974,0.074857,0.74131,0.9,0.005213,2879.8,0.008813,-1
24,0.30299,0.088144,0.32775,0.28221,0.012708,0.17068,0.37131,0.003016,373.96,-0.045026,-1
3,0.17894,0.021324,0.063972,0.000131,0,5.213,0.063973,0,0.19183,-0.003068,-1
19,0.27591,0.072079,0.26899,0.063893,0.008873,0.13545,0.28282,0.002393,462.64,0.026226,-1
29,0.30642,0.08811,0.33224,0.29033,0.03751,0.13998,0.47817,0.015996,1299.7,0.088308,-1
12,0.20613,0.038957,0.14052,0.043588,0.000256,0.13682,0.14897,0.003291,210.56,0.086584,-1
4,0.10579,0.008388,0.02496,0.004681,0.000001,0.025892,0.025835,0.000824,61.462,0.17931,-1
9,0.17165,0.026063,0.092141,0.030158,0.000091,0.078048,0.10053,0.001344,198.56,-0.14028,-1
5,0.22773,0.038786,0.031342,0.04644,0.000234,0.044994,0.1912,0.039193,97.598,0.73257,-1
80,0.50804,0.2547,1.0184,0.68564,0.01147,2.8798,1.0778,0.002851,1860.9,-0.001625,-1
15,0.31339,0.091932,0.29567,0.20174,0.016485,0.11488,0.34384,0.010238,251.3,-0.049069,-1
4,0.15783,0.018682,0.053583,0.009571,0.000273,0.020404,0.055958,0.002157,61.648,-0.004091,-1
33,0.40349,0.16138,0.54547,1.8191,0.047896,0.21619,0.76893,0.016831,470.84,0.020317,-1
13,0.25502,0.059955,0.21397,0.054316,0.013799,0.068419,0.22285,0.002698,209.65,0.035377,-1
24,0.31981,0.097957,0.3817,0.14089,0.002221,0.44073,0.41258,0.006108,297.53,-0.038759,-1
3,0.10332,0.00711,0.021328,0.000044,0,1.738,0.021329,0,0.57537,-0.003068,-1
7,0.17827,0.026942,0.092451,0.031851,0.000072,0.07282,0.099332,0.002742,67.777,-0.13966,-1
51,0.48526,0.23006,0.89248,0.91525,0.008151,1.2928,0.92077,0.001078,374.06,-0.003812,-1
4,0.18692,0.026802,0.072599,0.025161,0.000273,0.033138,0.085643,0.003766,64.128,0.21817,-1
12,0.018589,0.000268,0.000405,0.001463,0,0.000513,0.004261,0.000486,12627,-0.005578,-1
3,0.078724,0.004127,0.012382,0.000025,0,1.009,0.012382,0,0.99108,-0.003068,-1
17,0.020909,0.000365,0.001185,0.002823,0,0.000534,0.007337,0.000494,20766,0.089931,-1
37,0.34794,0.11752,0.45322,0.10251,0.008703,0.5105,0.47592,0.004778,1063.5,0.025913,-1
24,0.30087,0.086706,0.32493,0.35316,0.014514,0.1548,0.43136,0.015903,413.04,-0.06744,-1
3,0.17799,0.021099,0.063298,0.000129,0,5.158,0.063298,0,0.19387,-0.003068,-1
18,0.26965,0.068708,0.25599,0.049394,0.008053,0.12712,0.26622,0.00226,307.5,0.041257,-1
24,0.25955,0.063002,0.20425,0.26826,0.010762,0.10368,0.3178,0.016337,1165.1,0.03726,-1
13,0.20231,0.037763,0.14074,0.032964,0.00296,0.056875,0.14572,0.001171,246.78,-0.019775,-1
3,0.089598,0.005346,0.016039,0.000033,0,1.307,0.016039,0,0.76511,-0.003068,-1
4,0.13094,0.012839,0.039454,0.005917,0.000013,0.038057,0.040593,0.00219,67.039,0.08911,-1
4,0.19959,0.029879,0.089594,0.023417,0.000001,0.45863,0.089714,0.000082,3.7562,-0.037484,-1
4,0.18559,0.025833,0.07747,0.010468,0.000001,0.29523,0.077651,0.000185,5.9287,0.047199,-1
4,0.12209,0.01118,0.033502,0.001863,0,0.13447,0.033579,0.000028,14.873,0.055467,-1
7,0.30591,0.074871,0.23378,0.14686,0.000592,0.12457,0.28978,0.042226,66.932,-0.005113,-1
5,0.13237,0.013846,0.046106,0.006603,0.000004,0.070872,0.046833,0.000529,34.691,0.098257,-1
56,0.42925,0.18085,0.71612,0.19334,0.005106,1.899,0.74999,0.003357,1199.3,-0.001981,-1
11,0.22458,0.045954,0.15651,0.086423,0.000268,0.12306,0.16622,0.002923,100.35,-0.005522,-1
37,0.47684,0.2208,0.80461,0.46253,0.026778,0.90895,0.86914,0.009808,479.78,-0.005966,-1
12,0.27939,0.071531,0.24645,0.065108,0.01291,0.091154,0.26282,0.007395,129.63,0.019585,-1
6,0.26954,0.060646,0.14111,0.35029,0.00065,0.06271,0.17005,0.034723,69.442,-0.004909,-1
9,0.21265,0.040538,0.13123,0.046584,0.000763,0.072055,0.14248,0.005461,162.5,0.055194,-1
46,0.40942,0.16401,0.63059,0.51541,0.38382,0.19248,0.77149,0.011993,783.5,-0.00443,-1
50,0.47888,0.22435,0.87245,0.7504,0.0283,0.99811,0.89579,0.00095,229.1,-0.003727,-1
18,0.19705,0.036646,0.136,0.067045,0.000396,0.12692,0.15309,0.005184,835.8,0.043045,-1
7,0.12431,0.013009,0.047441,0.020693,0.00003,0.031238,0.05237,0.003821,268.1,0.078488,-1
4,0.025871,0.000502,0.001007,0.000159,0,0.000502,0.003002,0,3993.6,-0.004091,-1
36,0.34925,0.11849,0.44852,0.10499,0.007172,0.56615,0.47472,0.005486,1147.1,-0.007054,-1
24,0.30361,0.088283,0.32778,0.43607,0.017601,0.14628,0.46446,0.019807,428.31,-0.06856,-1
3,0.1789,0.021316,0.063948,0.000131,0,5.211,0.063949,0,0.1919,-0.003068,-1
17,0.267,0.066952,0.24082,0.0941,0.006369,0.11901,0.24888,0.001978,226.98,0.030436,-1
17,0.23581,0.049121,0.14475,0.18831,0.001482,0.064455,0.20629,0.017253,841.8,0.13097,-1
4,0.095349,0.006819,0.019701,0.006998,0.000038,0.007483,0.020434,0.00066,156.86,-0.004091,-1
13,0.20509,0.03859,0.14258,0.081839,0.000107,0.20039,0.14743,0.001664,204.66,-0.012754,-1
4,0.12904,0.011834,0.034401,0.014077,0.000002,0.018046,0.041652,0.009945,65.671,0.40956,-1
6,0.15563,0.02022,0.066682,0.022916,0.000148,0.037264,0.075996,0.002852,174.45,-0.076109,-1
3,0.17281,0.019888,0.059665,0.000122,0,4.862,0.059665,0,0.20568,-0.003068,-1
3,0.13981,0.013348,0.015045,0.015045,0,0.013621,0.05217,0,73.414,1.2783,-1
80,0.50313,0.24984,0.99873,2.2776,1.8329,0.29027,1.1695,0.008799,1691.3,0.000876,-1
36,0.45829,0.20401,0.66967,2.2439,0.1925,0.27074,0.97572,0.01974,455.4,0.025878,-1
78,0.57559,0.3266,1.3144,1.3246,0.02354,2.4029,1.4518,0.007688,1569.7,-0.002411,-1
3,0.10233,0.006975,0.020923,0.000043,0,1.705,0.020924,0,0.58651,-0.003068,-1
22,0.30902,0.089337,0.33592,0.5756,0.001311,0.17959,0.41489,0.008436,218.62,-0.069604,-1
48,0.46964,0.21545,0.83779,0.74329,0.013949,1.1068,0.86265,0.000957,308.56,-0.008365,-1
3,0.21407,0.030415,0.091239,0.000677,0,2.0488,0.091244,0.000507,0.48809,-0.011134,-1
57,0.40335,0.159,0.65296,0.23282,0.013976,0.97857,0.68668,0.004443,2093.6,0.014277,-1
24,0.30427,0.088727,0.34019,0.31807,0.021604,0.14538,0.38385,0.00385,385.47,-0.025743,-1
19,0.28584,0.077491,0.23873,0.90592,0.008043,0.096071,0.39335,0.027547,318.03,-0.005795,-1
17,0.21026,0.042192,0.19701,0.23386,0.010869,0.07091,0.26965,0.025755,616.48,0.062007,-1
5,0.13823,0.015219,0.030728,0.050192,0.000026,0.017438,0.077254,0.013431,178.12,-0.004602,-1
20,0.25186,0.060543,0.22525,0.45768,0.014354,0.080321,0.25193,0.004075,363.68,0.011364,-1
5,0.20016,0.031556,0.10485,0.031674,0.000002,0.2433,0.10558,0.000591,11.021,0.069878,-1
49,0.38688,0.14657,0.57626,0.11737,0.004211,1.3154,0.59077,0.000883,969.38,0.011391,-1
4,0.20193,0.030582,0.091682,0.00561,0.000002,0.27377,0.092034,0.000348,6.3049,0.060667,-1
16,0.24112,0.05451,0.2031,0.12694,0.002217,0.14093,0.22072,0.004431,349.02,-0.005727,-1
4,0.15329,0.017338,0.050289,0.057862,0.000009,0.029295,0.05786,0.008345,45.332,0.34386,-1
39,0.48199,0.22616,0.82093,1.1403,0.026313,0.95281,0.90198,0.008945,627.76,-0.005975,-1
13,0.30425,0.084134,0.2797,0.12861,0.001747,0.2183,0.30444,0.010242,166.83,0.021634,-1
5,0.21666,0.036894,0.095153,0.17529,0.000249,0.042692,0.11177,0.021567,43.879,0.1772,-1
9,0.21857,0.042984,0.13247,0.074343,0.000647,0.068433,0.1518,0.00712,148.15,0.035635,-1
17,0.28407,0.075609,0.24115,0.23475,0.018939,0.083456,0.31114,0.010356,340.06,-0.005752,-1
11,0.21053,0.040023,0.13451,0.084815,0.003758,0.045732,0.1708,0.008183,199.79,0.13043,-1
4,0.23677,0.040921,0.11757,0.06023,0.000043,0.063993,0.13983,0.025405,19.629,-0.38401,-1
9,0.20184,0.036851,0.11024,0.06563,0.001197,0.043035,0.13039,0.008863,176.12,0.041498,-1
7,0.25631,0.058097,0.186,0.082758,0.000213,0.13715,0.20151,0.003595,68.801,-0.05313,-1
7,0.26285,0.059628,0.18672,0.1111,0.001321,0.088035,0.22159,0.007749,84.451,-0.014964,-1
5,0.2057,0.033269,0.11087,0.02123,0.00006,0.11239,0.11476,0.003006,22.829,0.12936,-1
44,0.4513,0.1983,0.76526,0.77817,0.000839,1.1135,0.78877,0.000887,285.65,-0.005922,-1
42,0.37067,0.13392,0.60887,0.26997,0.21043,0.17825,0.65102,0.013698,1406.1,0.029788,-1
41,0.42095,0.17405,0.60456,1.6317,0.075129,0.27992,0.85132,0.022222,805.26,-0.005983,-1
42,0.40307,0.14006,0.53859,1.19,0.09589,0.21154,0.73073,0.025834,2155,0.030481,-1
8,0.1735,0.026024,0.087173,0.094898,0.000239,0.042399,0.12141,0.01081,227.39,-0.27982,-1
11,0.17423,0.026867,0.087961,0.17842,0.000522,0.041666,0.17068,0.009142,526.11,0.25175,-1
70,0.47439,0.22162,0.8859,0.33963,0.000831,4.35,0.91012,0.002131,1290.2,0.000425,-1
41,0.49331,0.23714,0.87429,0.39274,0.027953,1.0964,0.95586,0.009636,602.64,-0.005983,-1
14,0.30738,0.08632,0.29265,0.18528,0.000904,0.23749,0.32556,0.010994,139.27,0.002955,-1
5,0.15108,0.01805,0.059924,0.003241,0.000006,0.13783,0.060157,0.000148,26.556,-0.004602,-1
3,0.085098,0.004823,0.014468,0.00003,0,1.179,0.014469,0,0.84818,-0.003068,-1
9,0.22519,0.044261,0.13798,0.093435,0.000507,0.070257,0.16325,0.011834,143.38,0.10878,-1
19,0.29148,0.08005,0.26641,0.25495,0.029022,0.0892,0.32412,0.013211,334.93,-0.005795,-1
40,0.37163,0.13438,0.51615,0.61481,0.029449,0.32499,0.64379,0.005393,1158.2,-0.027369,-1
39,0.4256,0.17597,0.68127,0.47165,0.000372,1.3514,0.69201,0.000457,195.61,-0.005975,-1
6,0.21902,0.039982,0.13248,0.01372,0.000064,0.20659,0.13416,0.000992,28.979,-0.004909,-1
21,0.28371,0.076589,0.27759,0.071226,0.03536,0.087391,0.29134,0.004764,622.19,0.042398,-1
38,0.40216,0.1571,0.58274,1.0323,0.014932,0.38988,0.66462,0.005943,765.81,0.024858,-1
46,0.26331,0.067881,0.23677,1.5354,0.03865,0.076882,0.47619,0.00821,2512.5,-0.006,-1
47,0.38474,0.14479,0.5669,0.14573,0.000996,2.1343,0.5745,0.000621,608.45,-0.004265,-1
21,0.24154,0.055306,0.20313,0.09069,0.000554,0.2468,0.22355,0.004121,750.63,-0.005829,-1
24,0.38946,0.14535,0.54174,0.17553,0.042216,0.29618,0.58249,0.010373,344.15,0.007653,-1
15,0.2997,0.083572,0.29873,0.098987,0.002267,0.27126,0.32192,0.009803,168.75,0.021238,-1
4,0.14161,0.015039,0.045117,0.000185,0,2.451,0.045117,0,0.81599,-0.004091,-1
8,0.2022,0.035896,0.1242,0.037227,0.000104,0.11117,0.13526,0.006536,177.45,0.15038,-1
18,0.28143,0.074949,0.24729,0.25397,0.016469,0.081367,0.29772,0.012656,348.85,0.021562,-1
5,0.16896,0.022646,0.073784,0.01374,0.000057,0.067261,0.077548,0.005749,85.182,-0.20307,-1
3,0.1007,0.006754,0.020261,0.000041,0,1.651,0.020261,0,0.60569,-0.003068,-1
4,0.26038,0.041349,0.14696,0.031705,0.000033,0.094069,0.15836,0.062335,57.207,-0.19797,-1
24,0.28692,0.078854,0.30505,0.19948,0.016573,0.13339,0.33492,0.003085,448.93,-0.0515,-1
4,0.12234,0.010992,0.031823,0.01428,0.000003,0.018036,0.037051,0.00595,72.04,0.3577,-1
4,0.12394,0.011512,0.034068,0.007978,0.000003,0.030373,0.035759,0.001484,50.958,-0.21313,-1
39,0.42525,0.17571,0.68111,0.45663,0.000487,1.3696,0.6931,0.000566,257.42,0.001283,-1
3,0.18553,0.024483,0.05645,0.022498,0,0.032008,0.065809,0,31.243,0.53985,-1
3,0.21237,0.025325,0.068218,0.010729,0,0.034574,0.075974,0.039361,28.924,0.70334,-1
40,0.42732,0.17985,0.62306,1.3221,0.079992,0.28393,0.85395,0.023054,657.67,-0.00107,-1
50,0.27823,0.075896,0.27546,1.3706,0.06501,0.093825,0.50175,0.006976,2343.9,0.034532,-1
49,0.39466,0.15255,0.59944,0.12281,0.001574,2.1743,0.61135,0.000602,771.48,0.008423,-1
21,0.24708,0.058193,0.21409,0.14417,0.000561,0.21697,0.23877,0.006889,695.68,-0.005829,-1
12,0.19014,0.033092,0.12033,0.039177,0.00013,0.12543,0.13079,0.003658,370.5,0.13466,-1
17,0.33469,0.10467,0.37929,0.15996,0.007412,0.28132,0.41654,0.01215,224.38,-0.002416,-1
15,0.29032,0.078069,0.28352,0.12273,0.000516,0.32555,0.30102,0.00757,96.714,0.0103,-1
3,0.14385,0.01281,0.035042,0.009813,0,0.022946,0.03843,0.005992,43.581,0.43442,-1
17,0.3168,0.09381,0.29846,0.28648,0.007296,0.13945,0.3676,0.018743,281.44,0.033698,-1
12,0.22163,0.044306,0.14963,0.13175,0.00074,0.078086,0.17835,0.005121,350.41,0.014948,-1
24,0.28984,0.081038,0.30021,0.2261,0.002946,0.23509,0.32866,0.002539,417.71,-0.025663,-1
3,0.094762,0.005981,0.017941,0.000037,0,1.462,0.017941,0,0.68399,-0.003068,-1
13,0.31744,0.092745,0.33499,0.08814,0.011933,0.15216,0.3465,0.003593,77.513,-0.005625,-1
38,0.42021,0.17159,0.6648,0.43552,0.000556,1.3529,0.67576,0.000798,249.4,-0.00597,-1
36,0.42489,0.17707,0.67859,0.73475,0.25829,0.19649,0.84042,0.022577,572.05,0.030396,-1
48,0.2756,0.074447,0.26555,1.1097,0.058028,0.090581,0.49689,0.010219,2378.1,0.044312,-1
52,0.41057,0.16532,0.66094,0.16085,0.00927,1.1505,0.68364,0.003256,667.5,0.01897,-1
21,0.24319,0.05597,0.20628,0.13079,0.000273,0.23526,0.22386,0.004225,498.18,0.005235,-1
43,0.38807,0.14735,0.57856,0.17153,0.045415,0.37823,0.60613,0.00475,940.45,0.019501,-1
16,0.3298,0.10124,0.35384,0.19597,0.000881,0.34701,0.38449,0.008165,279.28,-0.046306,-1
86,0.5657,0.31595,1.2141,0.85983,0.36486,0.87819,1.3745,0.006611,1607,-0.007917,-1
4,0.10884,0.008885,0.026654,0.000109,0,1.448,0.026654,0,1.3812,-0.004091,-1
4,0.12784,0.012191,0.035738,0.012262,0.000005,0.024246,0.039206,0.003484,59.386,0.28398,-1
18,0.37176,0.13058,0.49055,0.10923,0.004245,0.57657,0.51352,0.004709,194.05,0.045477,-1
4,0.28553,0.054056,0.17018,0.063634,0.000002,0.094153,0.19447,0.064018,17.183,0.40403,-1
6,0.13527,0.015356,0.047043,0.011156,0.000054,0.029217,0.050145,0.002025,128.36,0.062445,-1
36,0.40982,0.16263,0.62669,0.52995,0.001001,0.91668,0.64586,0.001606,281.97,-0.007542,-1
